1586433363.23	1.13510358334	1.32912695408	39.3569488525	0	0	0	9.1317	19.0063	0.609451380934	9.1317	19.0063	0.609451380934	22.71	0	0	0	
1586433363.28	1.28416073322	1.32109022141	39.3895378113	-0.230382874608	0.258671760559	9.89894866943	0	0	0	9.1317	19.0063	-0.609451380934	22.81	-4.1183939156e-07	3.87941692549e-06	9.00332978606e-06	0.0125488284975	-0.00400990294293	0.00132713478524	0.486371040344	0.476354122162	-0.857964754105	
1586433363.53	-5.13852977753	-4.79773044586	-86.0065536499	0.767290711403	-0.813647389412	9.9616985321	0	0	0	9.1317	19.0063	-0.609451380934	22.74	-5.8011551685e-06	1.0146051276e-05	3.12890580032e-05	0.130227819085	-0.198707804084	0.0880209952593	-0.674829244614	0.20362663269	-0.78967499733	
1586433363.79	-5.074842453	-4.90268945694	-85.948135376	0.801187634468	-0.806816399097	9.97805690765	0	0	0	9.1317	19.0063	-0.609451380934	22.74	-9.60522379805e-06	1.60337976156e-05	5.5428423648e-05	0.128388613462	-0.195012286305	0.0848146229982	-0.676436662674	0.205374717712	-0.791371107101	
1586433364.04	-4.56365537643	-6.62208271027	-84.8806228638	0.86996871233	-0.810927510262	9.95224761963	0	0	0	9.1317	19.0063	-0.609451380934	22.74	-3.62914868303e-05	1.24365406086e-05	7.93420324879e-05	-0.0788267552853	-0.0627428218722	0.0658707618713	-0.701577425003	0.206372976303	-0.766562461853	
1586433364.3	-6.80660152435	-7.29018640518	-83.0238876343	1.1150996685	-1.14339184761	9.81928539276	0	0	0	9.1317	19.0063	-0.609451380934	22.72	-4.96504009643e-05	1.3496610407e-05	9.50548154625e-05	-0.112123437226	-0.0892240777612	0.149589598179	-0.707772016525	0.25203537941	-0.756161928177	
1586433364.56	-7.95052814484	-8.17932701111	-81.060218811	1.43316197395	-1.38195455074	9.91533088684	0	0	0	9.1317	19.0063	-0.609451380934	22.74	-4.58346656172e-05	9.53968095946e-06	0.000125455976067	-0.0771239474416	-0.0113762915134	0.0950103551149	-0.716907501221	0.287242889404	-0.736447811127	
1586433364.81	-9.66499710083	-6.49866914749	-79.8678894043	1.13641262054	-1.34651088715	9.59661388397	2.1506	1.2626	0.619361159486	2.1506	1.2626	-0.619361159486	22.74	-3.5312950139e-05	3.51588918928e-05	0.000123091240576	-0.0627823323011	0.172282591462	0.0652046948671	-0.693150520325	0.326113462448	-0.746320962906	
1586433365.07	-8.87930488586	-3.72406506538	-80.6314086914	0.445305168629	-1.19094312191	9.58399105072	0	0	0	2.1506	1.2626	-0.619361159486	22.74	-5.53954563668e-05	6.86813417947e-05	0.000113468502502	0.141415610909	0.193600177765	-0.042464595288	-0.656742811203	0.314124822617	-0.780260801315	
1586433365.33	-6.52944469452	-1.07948553562	-81.7342453003	0.437264084816	-0.961665630341	9.6346654892	0	0	0	2.1506	1.2626	-0.619361159486	22.74	-2.88388116126e-05	8.48885950502e-05	0.000101468942885	0.0031882901676	0.185135260224	-0.0905782133341	-0.617097139359	0.272650003433	-0.819681167603	
1586433365.59	-10.2056264877	0.971832752228	-84.1361999512	0.0708989277482	-1.53584110737	9.60828590393	0	0	0	2.1506	1.2626	-0.619361159486	22.74	-3.71200994781e-06	0.000106342440822	9.62663013131e-05	-0.370716571808	0.133483424783	-0.159111350775	-0.590728998184	0.305317878723	-0.831707715988	
